feature,coefficient,abs_coefficient,coefficient_source,coefficient_training_rows,prediction_estimator,odds_ratio
const,-2.858620729141736,2.858620729141736,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,0.05734780389634775
grade_G,2.7353407681026685,2.7353407681026685,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,15.414995479776275
grade_F,2.5643428867775273,2.5643428867775273,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,12.992118271368135
grade_E,2.3352644800727838,2.3352644800727838,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,10.33219222698668
grade_D,1.922153294889825,1.922153294889825,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,6.835661828959772
grade_C,1.5103880967943126,1.5103880967943126,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,4.528487944974456
grade_B,0.8672002091201432,0.8672002091201432,full_training_fitted_prediction_model,318136,sklearn_logistic_regression_full_training,2.380237348853676
