feature,coefficient,abs_coefficient,coefficient_source,coefficient_training_rows,prediction_estimator,odds_ratio
const,-2.7592443259226056,2.7592443259226056,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,0.06333961438402587
grade_G,2.739446134433146,2.739446134433146,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,15.478409763570683
grade_F,2.5442969017319865,2.5442969017319865,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,12.734271493520636
grade_E,2.2848111347753637,2.2848111347753637,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,9.823830668811903
grade_D,1.9332024512016401,1.9332024512016401,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,6.911608928029199
grade_C,1.5317051686350824,1.5317051686350824,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,4.626058310291808
grade_B,0.8845293816371517,0.8845293816371517,full_training_fitted_prediction_model,320000,sklearn_logistic_regression_full_training,2.421844358819217
